DMS_id,UniProt_ID,selection_type,spearman,n_variants
LGK_LIPST_Klesmith_2015,LGK_LIPST,Activity,0.33085090220350133,7890
PR40A_HUMAN_Tsuboyama_2023_1UZC,PR40A_HUMAN,Stability,0.45314778383050647,2033
CD19_HUMAN_Klesmith_2019_FMC_singles,CD19_HUMAN,Binding,0.09195009366385598,3761
SRC_HUMAN_Ahler_2019,SRC_HUMAN,Activity,0.5558114942451008,3372
KCNE1_HUMAN_Muhammad_2023_function,KCNE1_HUMAN,Activity,0.21880651997528325,2315
ADRB2_HUMAN_Jones_2020,ADRB2_HUMAN,Activity,0.49128725033656273,7800
OTU7A_HUMAN_Tsuboyama_2023_2L2D,OTU7A_HUMAN,Stability,0.5364903402647988,635
HXK4_HUMAN_Gersing_2023_abundance,HXK4_HUMAN,Expression,0.2619445662345837,8396
OPSD_HUMAN_Wan_2019,OPSD_HUMAN,Expression,0.4718141952894796,165
NPC1_HUMAN_Erwood_2022_HEK293T,NPC1_HUMAN,Activity,0.2951023833908872,637
GRB2_HUMAN_Faure_2021,GRB2_HUMAN,OrganismalFitness,0.5194654876420254,63366
HMDH_HUMAN_Jiang_2019,HMDH_HUMAN,OrganismalFitness,-0.0048269598281324416,16853
RCD1_ARATH_Tsuboyama_2023_5OAO,RCD1_ARATH,Stability,0.34639343241038495,1261
KCNJ2_MOUSE_Coyote-Maestas_2022_function,KCNJ2_MOUSE,Activity,0.33593654536651574,6963
RAF1_HUMAN_Zinkus-Boltz_2019,RAF1_HUMAN,OrganismalFitness,0.2975666568637784,297
RPC1_LAMBD_Li_2019_high-expression,RPC1_LAMBD,Activity,0.30012493776217364,351
NUSG_MYCTU_Tsuboyama_2023_2MI6,NUSG_MYCTU,Stability,0.4708657319815425,1380
PSAE_PICP2_Tsuboyama_2023_1PSE,PSAE_PICP2,Stability,0.5130684343822566,1579
ERBB2_HUMAN_Elazar_2016,ERBB2_HUMAN,Expression,0.4898621182279265,326
CAPSD_AAV2S_Sinai_2021,CAPSD_AAV2S,OrganismalFitness,0.22918077281919216,42328
SC6A4_HUMAN_Young_2021,SC6A4_HUMAN,Activity,0.49817299161674555,11576
MK01_HUMAN_Brenan_2016,MK01_HUMAN,OrganismalFitness,0.18619877308643012,6809
GDIA_HUMAN_Silverstein_2021,GDIA_HUMAN,OrganismalFitness,0.2439422451991158,1154
PTEN_HUMAN_Matreyek_2021,PTEN_HUMAN,Expression,0.29448723320721226,5083
TPMT_HUMAN_Matreyek_2018,TPMT_HUMAN,Expression,0.4587648724983029,3648
F7YBW8_MESOW_Aakre_2015,F7YBW8_MESOW,OrganismalFitness,-0.060149981354224336,9192
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Activity,-0.01586601867445186,33510
RNC_ECOLI_Weeks_2023,RNC_ECOLI,Activity,0.5576493679557015,4277
YAIA_ECOLI_Tsuboyama_2023_2KVT,YAIA_ECOLI,Stability,-0.18952782914920527,1890
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,B2L11_HUMAN,Binding,0.1856007660013582,170
Q6WV12_9MAXI_Somermeyer_2022,Q6WV12_9MAXI,Activity,0.009907360217980771,31401
PITX2_HUMAN_Tsuboyama_2023_2L7M,PITX2_HUMAN,Stability,0.5189662025868971,1824
CAS9_STRP1_Spencer_2017_positive,CAS9_STRP1,Activity,0.06669716427560007,8117
CUE1_YEAST_Tsuboyama_2023_2MYX,CUE1_YEAST,Stability,0.26281423352646194,1580
CP2C9_HUMAN_Amorosi_2021_abundance,CP2C9_HUMAN,Expression,0.5721706053472299,6370
VILI_CHICK_Tsuboyama_2023_1YU5,VILI_CHICK,Stability,0.3972892639848285,2568
C6KNH7_9INFA_Lee_2018,C6KNH7_9INFA,OrganismalFitness,-0.007172436967483582,10754
BRCA2_HUMAN_Erwood_2022_HEK293T,BRCA2_HUMAN,OrganismalFitness,-0.035968824590109374,265
SPG2_STRSG_Tsuboyama_2023_5UBS,SPG2_STRSG,Stability,0.45939518244390976,1451
PTEN_HUMAN_Mighell_2018,PTEN_HUMAN,Activity,0.44179414994133204,7260
OTC_HUMAN_Lo_2023,OTC_HUMAN,Activity,0.4204851155536988,1570
RPC1_LAMBD_Li_2019_low-expression,RPC1_LAMBD,Activity,0.25897560470388364,351
CAR11_HUMAN_Meitlis_2020_gof,CAR11_HUMAN,OrganismalFitness,0.08208724001392993,2374
PIN1_HUMAN_Tsuboyama_2023_1I6C,PIN1_HUMAN,Stability,0.7272454486542146,802
SPG1_STRSG_Wu_2016,SPG1_STRSG,Binding,0.023322820209283,149360
TCRG1_MOUSE_Tsuboyama_2023_1E0L,TCRG1_MOUSE,Stability,0.7408600681733689,1058
SOX30_HUMAN_Tsuboyama_2023_7JJK,SOX30_HUMAN,Stability,0.28228402000871067,1010
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Stability,0.6983793129637951,2282
KCNH2_HUMAN_Kozek_2020,KCNH2_HUMAN,Activity,0.4010869377901531,200
VKOR1_HUMAN_Chiasson_2020_activity,VKOR1_HUMAN,Activity,0.3244308932976675,697
OBSCN_HUMAN_Tsuboyama_2023_1V1C,OBSCN_HUMAN,Stability,0.6969497551371988,3197
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,KCNJ2_MOUSE,Expression,0.31659422412785543,6917
FKBP3_HUMAN_Tsuboyama_2023_2KFV,FKBP3_HUMAN,Stability,0.14741920884791992,1237
MBD11_ARATH_Tsuboyama_2023_6ACV,MBD11_ARATH,Stability,0.02779255481918794,2116
YNZC_BACSU_Tsuboyama_2023_2JVD,YNZC_BACSU,Stability,0.5470335477314561,2300
RASH_HUMAN_Bandaru_2017,RASH_HUMAN,Activity,0.4197362695721487,3134
POLG_PESV_Tsuboyama_2023_2MXD,POLG_PESV,Stability,0.05359091030922449,5130
